ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Genre
0345384466,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books,http://images.amazon.com/images/P/0345384466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345384466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345384466.01.LZZZZZZZ.jpg,Fiction
0316779059,The Baby Book: Everything You Need to Know About Your Baby from Birth to Age Two,Martha Sears,1993,"Little, Brown",http://images.amazon.com/images/P/0316779059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316779059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316779059.01.LZZZZZZZ.jpg,Infants
0345272587,The Fellowship of the Ring,J. R. R. Tolkien,1977,Not Avail,http://images.amazon.com/images/P/0345272587.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345272587.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345272587.01.LZZZZZZZ.jpg,"Baggins, Frodo (Fictitious character)"
0765342294,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,2002,Starscape Books,http://images.amazon.com/images/P/0765342294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765342294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765342294.01.LZZZZZZZ.jpg,Juvenile Fiction
0671690094,ANNE FRANK: DIARY OF A YOUNG GIRL,Anne Frank,1989,Pocket,http://images.amazon.com/images/P/0671690094.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671690094.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671690094.01.LZZZZZZZ.jpg,Amsterdam (Netherlands)
038533348X,Cat's Cradle,Kurt Vonnegut,1998,Delta,http://images.amazon.com/images/P/038533348X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038533348X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038533348X.01.LZZZZZZZ.jpg,Fiction
0684801051,TIME AND AGAIN,Jack Finney,1995,Touchstone,http://images.amazon.com/images/P/0684801051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801051.01.LZZZZZZZ.jpg,Fiction
0446606189,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,http://images.amazon.com/images/P/0446606189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606189.01.LZZZZZZZ.jpg,Fiction
0689710682,Mrs. Frisby and the Rats of Nimh,Robert C. O'Brien,1986,Aladdin,http://images.amazon.com/images/P/0689710682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689710682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689710682.01.LZZZZZZZ.jpg,Juvenile Fiction
0393316041,"Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character""",Richard P. Feynman,1997,W. W. Norton & Company,http://images.amazon.com/images/P/0393316041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393316041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393316041.01.LZZZZZZZ.jpg,Biography & Autobiography
0743260244,Against All Enemies: Inside America's War on Terror,Richard A. Clarke,2004,Free Press,http://images.amazon.com/images/P/0743260244.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743260244.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743260244.01.LZZZZZZZ.jpg,Political Science
0679732411,Gift from the Sea,Anne Morrow Lindbergh,1991,Pantheon Books,http://images.amazon.com/images/P/0679732411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679732411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679732411.01.LZZZZZZZ.jpg,"Body, Mind & Spirit"
0345325818,The Silmarillion,J.R.R. TOLKIEN,1985,Del Rey,http://images.amazon.com/images/P/0345325818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345325818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345325818.01.LZZZZZZZ.jpg,N/A
0671496174,Robert Frost's Poems,Robert Frost,1991,Pocket Books,http://images.amazon.com/images/P/0671496174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671496174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671496174.01.LZZZZZZZ.jpg,N/A
0397306938,A Little Princess,Frances Hodgson Burnett,1999,HarperCollins,http://images.amazon.com/images/P/0397306938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397306938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397306938.01.LZZZZZZZ.jpg,Juvenile Fiction
1576738167,Redeeming Love,Francine Rivers,2001,Multnomah,http://images.amazon.com/images/P/1576738167.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1576738167.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1576738167.01.LZZZZZZZ.jpg,Fiction
0060512822,The Poisonwood Bible,Barbara Kingsolver,2003,HarperTorch,http://images.amazon.com/images/P/0060512822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060512822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060512822.01.LZZZZZZZ.jpg,Fiction
8445071416,El Hobbit,J. R. R. Tolkien,1991,Minotauro,http://images.amazon.com/images/P/8445071416.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071416.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071416.01.LZZZZZZZ.jpg,N/A
0525945210,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,1999,Dutton Books,http://images.amazon.com/images/P/0525945210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945210.01.LZZZZZZZ.jpg,Abused children
0842329293,The Indwelling: The Beast Takes Possession (Left Behind No. 7),Tim Lahaye,2001,Tyndale House Publishers,http://images.amazon.com/images/P/0842329293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329293.01.LZZZZZZZ.jpg,Fiction
044990928X,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,1994,Ballantine Books,http://images.amazon.com/images/P/044990928X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044990928X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044990928X.01.LZZZZZZZ.jpg,Biography & Autobiography
0252006860,Their eyes were watching God: A novel,Zora Neale Hurston,1978,University of Illinois Press,http://images.amazon.com/images/P/0252006860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0252006860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0252006860.01.LZZZZZZZ.jpg,African American women
0451526554,Jane Eyre (Signet Classics (Paperback)),Charlotte Bronte,1997,Signet Book,http://images.amazon.com/images/P/0451526554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526554.01.LZZZZZZZ.jpg,English literature
0836221311,Last Chapter and Worse,Gary Larson,1996,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836221311.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836221311.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836221311.01.LZZZZZZZ.jpg,Humor
0684857820,Lucky,Alice Sebold,1999,Scribner,http://images.amazon.com/images/P/0684857820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684857820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684857820.01.LZZZZZZZ.jpg,Biography & Autobiography
0671623249,LONESOME DOVE,Larry McMurtry,1986,Pocket,http://images.amazon.com/images/P/0671623249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.LZZZZZZZ.jpg,American fiction
0962959170,The Teenage Liberation Handbook: How to Quit School and Get a Real Life and Education,Grace Llewellyn,1998,Lowry House Pub,http://images.amazon.com/images/P/0962959170.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0962959170.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0962959170.01.LZZZZZZZ.jpg,Juvenile Nonfiction
0451456734,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,Roc,http://images.amazon.com/images/P/0451456734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.LZZZZZZZ.jpg,Fiction
0671032658,The Green Mile,Stephen King,1999,Pocket,http://images.amazon.com/images/P/0671032658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671032658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671032658.01.LZZZZZZZ.jpg,Fiction
0140620109,Emma (Penguin Popular Classics),Jane Austen,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140620109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620109.01.LZZZZZZZ.jpg,England
0446677450,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000,Warner Books,http://images.amazon.com/images/P/0446677450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.LZZZZZZZ.jpg,BUSINESS & ECONOMICS
0425105334,The Talisman,Stephen King,1991,Berkley Publishing Group,http://images.amazon.com/images/P/0425105334.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425105334.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425105334.01.LZZZZZZZ.jpg,Fiction
0451187849,We the Living,Ayn Rand,1996,Signet Book,http://images.amazon.com/images/P/0451187849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451187849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451187849.01.LZZZZZZZ.jpg,Fiction
0061092177,Small Gods (Discworld Novels (Paperback)),Terry Pratchett,1994,HarperTorch,http://images.amazon.com/images/P/0061092177.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061092177.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061092177.01.LZZZZZZZ.jpg,Fiction
0684814994,Christmas Box (Christmas Box Trilogy),Richard Paul Evans,1995,Simon & Schuster,http://images.amazon.com/images/P/0684814994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684814994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684814994.01.LZZZZZZZ.jpg,Fiction
0312872402,Kushiel's Avatar (Kushiel's Legacy),Jacqueline Carey,2003,Tor Books,http://images.amazon.com/images/P/0312872402.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312872402.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312872402.01.LZZZZZZZ.jpg,Fiction
0380542625,One Child,Torey Hayden,1981,Avon,http://images.amazon.com/images/P/0380542625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380542625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380542625.01.LZZZZZZZ.jpg,Family & Relationships
0553212419,Sherlock Holmes : The Complete Novels and Stories (Bantam Classic) Volume I,"Arthur Conan, Sir Doyle",1986,Bantam,http://images.amazon.com/images/P/0553212419.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553212419.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553212419.01.LZZZZZZZ.jpg,Fiction
067162461X,LONESOME DOVE  M,Larry McMurtry,1989,Pocket,http://images.amazon.com/images/P/067162461X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067162461X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067162461X.01.LZZZZZZZ.jpg,American fiction
950491036X,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta,http://images.amazon.com/images/P/950491036X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/950491036X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/950491036X.01.LZZZZZZZ.jpg,Fiction
0812570944,What Dreams May Come : A Novel,Richard Matheson,1998,Tor Books,http://images.amazon.com/images/P/0812570944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812570944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812570944.01.LZZZZZZZ.jpg,Fiction
0395927218,The Namesake,Jhumpa Lahiri,2003,Houghton Mifflin Company,http://images.amazon.com/images/P/0395927218.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395927218.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395927218.01.LZZZZZZZ.jpg,Fiction
0688163165,Mystic River,Dennis Lehane,2001,William Morrow & Company,http://images.amazon.com/images/P/0688163165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688163165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688163165.01.LZZZZZZZ.jpg,Fiction
0943233437,Random Acts of Kindness,Conari Press,1993,Conari Press,http://images.amazon.com/images/P/0943233437.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0943233437.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0943233437.01.LZZZZZZZ.jpg,Kindness
0312950586,Every Living Thing,James Herriot,1996,St. Martin's Press,http://images.amazon.com/images/P/0312950586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312950586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312950586.01.LZZZZZZZ.jpg,Biography & Autobiography
051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/051513628X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051513628X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051513628X.01.LZZZZZZZ.jpg,Fiction
0399142789,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group,http://images.amazon.com/images/P/0399142789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399142789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399142789.01.LZZZZZZZ.jpg,Experience (Religion)
0312955006,The Concrete Blonde (A Harry Bosch Novel),Michael Connelly,1995,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312955006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312955006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312955006.01.LZZZZZZZ.jpg,Fiction
0345442822,Angry Housewives Eating Bon Bons (Ballantine Reader's Circle),LORNA LANDVIK,2004,Ballantine Books,http://images.amazon.com/images/P/0345442822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345442822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345442822.01.LZZZZZZZ.jpg,Fiction
0440178002,Shogun,JAMES CLAVELL,1986,Dell,http://images.amazon.com/images/P/0440178002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.LZZZZZZZ.jpg,War
0451160959,Stand,Stephen King,1980,Signet Book,http://images.amazon.com/images/P/0451160959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451160959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451160959.01.LZZZZZZZ.jpg,Good and evil
3423071516,Der Kleine Hobbit,J. R. R. Tolkien,2002,Distribooks,http://images.amazon.com/images/P/3423071516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423071516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423071516.01.LZZZZZZZ.jpg,N/A
0451457994,2001: A Space Odyssey,Arthur C. Clarke,2000,Roc,http://images.amazon.com/images/P/0451457994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451457994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451457994.01.LZZZZZZZ.jpg,Fiction
0064408663,"The Hostile Hospital (A Series of Unfortunate Events, Book 8)",Lemony Snicket,2001,HarperCollins,http://images.amazon.com/images/P/0064408663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064408663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064408663.01.LZZZZZZZ.jpg,Juvenile Fiction
0763616052,Because of Winn-Dixie,Kate Dicamillo,2001,Candlewick Press (MA),http://images.amazon.com/images/P/0763616052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0763616052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0763616052.01.LZZZZZZZ.jpg,Juvenile Fiction
0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon,http://images.amazon.com/images/P/0380718332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380718332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380718332.01.LZZZZZZZ.jpg,Fiction
0553582747,From the Corner of His Eye,Dean Koontz,2001,Bantam Books,http://images.amazon.com/images/P/0553582747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582747.01.LZZZZZZZ.jpg,Fiction
014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books,http://images.amazon.com/images/P/014038572X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014038572X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014038572X.01.LZZZZZZZ.jpg,Juvenile Fiction
0451169522,Misery,Stephen King,2004,Penguin USA (Paper),http://images.amazon.com/images/P/0451169522.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451169522.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451169522.01.LZZZZZZZ.jpg,Fiction
140003065X,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA,http://images.amazon.com/images/P/140003065X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.LZZZZZZZ.jpg,Fiction
0694003611,Goodnight Moon Board Book,Margaret Wise Brown,1991,HarperFestival,http://images.amazon.com/images/P/0694003611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0694003611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0694003611.01.LZZZZZZZ.jpg,Juvenile Fiction
0374332657,Holes (Newbery Medal Book),Louis Sachar,1998,"Farrar, Straus and Giroux (BYR)",http://images.amazon.com/images/P/0374332657.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374332657.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374332657.01.LZZZZZZZ.jpg,Juvenile Fiction
0451190556,The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190556.01.LZZZZZZZ.jpg,Fiction
0452279178,"Wizard and Glass (The Dark Tower, Book 4)",Stephen King,1997,Plume Books,http://images.amazon.com/images/P/0452279178.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452279178.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452279178.01.LZZZZZZZ.jpg,Fiction
0152050167,The Whale Rider,Witi Ihimaera,2003,Harcourt Paperbacks,http://images.amazon.com/images/P/0152050167.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152050167.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152050167.01.LZZZZZZZ.jpg,Juvenile Fiction
0553802526,The Killing Hour,LISA GARDNER,2003,Bantam,http://images.amazon.com/images/P/0553802526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553802526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553802526.01.LZZZZZZZ.jpg,Fiction
0394551907,You're Only Old Once! : A Book for Obsolete Children,DR SEUSS,1986,Random House,http://images.amazon.com/images/P/0394551907.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394551907.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394551907.01.LZZZZZZZ.jpg,Juvenile Fiction
0553205587,Lord God Made Them All,James Herriot,1982,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553205587.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553205587.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553205587.01.LZZZZZZZ.jpg,Veterinarians
0671517643,LITTLE WOMEN,Louisa May Alcott,1994,Pocket,http://images.amazon.com/images/P/0671517643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671517643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671517643.01.LZZZZZZZ.jpg,Domestic fiction
0553562967,Bellwether,Connie Willis,1997,Bantam Books,http://images.amazon.com/images/P/0553562967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553562967.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553562967.01.LZZZZZZZ.jpg,Fiction
0688163173,Shutter Island: A Novel,Dennis Lehane,2003,William Morrow,http://images.amazon.com/images/P/0688163173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688163173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688163173.01.LZZZZZZZ.jpg,Fiction
0156001314,The Name of the Rose: including Postscript to the Name of the Rose,Umberto Eco,1994,Harvest Books,http://images.amazon.com/images/P/0156001314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156001314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156001314.01.LZZZZZZZ.jpg,Fiction
0553210793,The Adventures of Huckleberry Finn (Bantam Classics),MARK TWAIN,1981,Bantam,http://images.amazon.com/images/P/0553210793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553210793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553210793.01.LZZZZZZZ.jpg,Boys
0446676098,The Notebook,Nicholas Sparks,1999,Warner Books,http://images.amazon.com/images/P/0446676098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446676098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446676098.01.LZZZZZZZ.jpg,N/A
